"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2002","2002","IDX","Index","0","Units","2000_100","2000=100",101.248,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2003","2003","IDX","Index","0","Units","2000_100","2000=100",101.516,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2004","2004","IDX","Index","0","Units","2000_100","2000=100",97.123,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2005","2005","IDX","Index","0","Units","2000_100","2000=100",102.401,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2006","2006","IDX","Index","0","Units","2000_100","2000=100",98.253,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2007","2007","IDX","Index","0","Units","2000_100","2000=100",99.18,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2008","2008","IDX","Index","0","Units","2000_100","2000=100",92.935,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2009","2009","IDX","Index","0","Units","2000_100","2000=100",98.625,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2010","2010","IDX","Index","0","Units","2000_100","2000=100",97.113,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2011","2011","IDX","Index","0","Units","2000_100","2000=100",100.8,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2012","2012","IDX","Index","0","Units","2000_100","2000=100",100.552,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2013","2013","IDX","Index","0","Units","2000_100","2000=100",100.99,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2014","2014","IDX","Index","0","Units","2000_100","2000=100",102.002,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2015","2015","IDX","Index","0","Units","2000_100","2000=100",102.175,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2016","2016","IDX","Index","0","Units","2000_100","2000=100",110.275,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2017","2017","IDX","Index","0","Units","2000_100","2000=100",111.615,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2018","2018","IDX","Index","0","Units","2000_100","2000=100",112.79,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2019","2019","IDX","Index","0","Units","2000_100","2000=100",114.371,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2020","2020","IDX","Index","0","Units","2000_100","2000=100",112.947,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","1990","1990","IDX","Index","0","Units","2000_100","2000=100",69.063,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","1991","1991","IDX","Index","0","Units","2000_100","2000=100",80.113,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","1993","1993","IDX","Index","0","Units","2000_100","2000=100",90.127,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","1995","1995","IDX","Index","0","Units","2000_100","2000=100",89.022,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","1996","1996","IDX","Index","0","Units","2000_100","2000=100",89.644,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","1997","1997","IDX","Index","0","Units","2000_100","2000=100",91.871,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","1998","1998","IDX","Index","0","Units","2000_100","2000=100",92.703,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","1999","1999","IDX","Index","0","Units","2000_100","2000=100",97.945,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2000","2000","IDX","Index","0","Units","2000_100","2000=100",100,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2001","2001","IDX","Index","0","Units","2000_100","2000=100",101.554,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2002","2002","IDX","Index","0","Units","2000_100","2000=100",103.125,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2003","2003","IDX","Index","0","Units","2000_100","2000=100",103.716,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2004","2004","IDX","Index","0","Units","2000_100","2000=100",107.566,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2005","2005","IDX","Index","0","Units","2000_100","2000=100",109.355,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2006","2006","IDX","Index","0","Units","2000_100","2000=100",112.283,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2007","2007","IDX","Index","0","Units","2000_100","2000=100",112.352,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2008","2008","IDX","Index","0","Units","2000_100","2000=100",112.093,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2009","2009","IDX","Index","0","Units","2000_100","2000=100",110.871,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2010","2010","IDX","Index","0","Units","2000_100","2000=100",112.02,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2011","2011","IDX","Index","0","Units","2000_100","2000=100",108.381,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2012","2012","IDX","Index","0","Units","2000_100","2000=100",103.574,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2013","2013","IDX","Index","0","Units","2000_100","2000=100",102.12,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2014","2014","IDX","Index","0","Units","2000_100","2000=100",102.393,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2015","2015","IDX","Index","0","Units","2000_100","2000=100",101.951,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2016","2016","IDX","Index","0","Units","2000_100","2000=100",103.982,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2017","2017","IDX","Index","0","Units","2000_100","2000=100",102.117,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2018","2018","IDX","Index","0","Units","2000_100","2000=100",104.165,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2019","2019","IDX","Index","0","Units","2000_100","2000=100",103.674,,
"ITA","Italy","INDEX2000","Municipal waste generated, Index 2000","2020","2020","IDX","Index","0","Units","2000_100","2000=100",99.952,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","1990","1990","IDX","Index","0","Units","1990_100","1990=100",100,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","1991","1991","IDX","Index","0","Units","1990_100","1990=100",100.746,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","1992","1992","IDX","Index","0","Units","1990_100","1990=100",99.905,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","1993","1993","IDX","Index","0","Units","1990_100","1990=100",100.966,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","1994","1994","IDX","Index","0","Units","1990_100","1990=100",101.485,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","1995","1995","IDX","Index","0","Units","1990_100","1990=100",103.4,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","1996","1996","IDX","Index","0","Units","1990_100","1990=100",104.375,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","1997","1997","IDX","Index","0","Units","1990_100","1990=100",104.716,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","1998","1998","IDX","Index","0","Units","1990_100","1990=100",106.545,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","1999","1999","IDX","Index","0","Units","1990_100","1990=100",111.081,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2000","2000","IDX","Index","0","Units","1990_100","1990=100",115.373,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2001","2001","IDX","Index","0","Units","1990_100","1990=100",116.91,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2002","2002","IDX","Index","0","Units","1990_100","1990=100",120.373,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2003","2003","IDX","Index","0","Units","1990_100","1990=100",119.885,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2004","2004","IDX","Index","0","Units","1990_100","1990=100",119.495,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2005","2005","IDX","Index","0","Units","1990_100","1990=100",120.47,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2006","2006","IDX","Index","0","Units","1990_100","1990=100",129.981,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2007","2007","IDX","Index","0","Units","1990_100","1990=100",133.273,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2008","2008","IDX","Index","0","Units","1990_100","1990=100",137.858,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2009","2009","IDX","Index","0","Units","1990_100","1990=100",133.176,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2010","2010","IDX","Index","0","Units","1990_100","1990=100",135.712,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2011","2011","IDX","Index","0","Units","1990_100","1990=100",133.59,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2012","2012","IDX","Index","0","Units","1990_100","1990=100",135.98,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2013","2013","IDX","Index","0","Units","1990_100","1990=100",139.199,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2014","2014","IDX","Index","0","Units","1990_100","1990=100",146.466,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2015","2015","IDX","Index","0","Units","1990_100","1990=100",147.052,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2016","2016","IDX","Index","0","Units","1990_100","1990=100",147.539,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2017","2017","IDX","Index","0","Units","1990_100","1990=100",146.125,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2018","2018","IDX","Index","0","Units","1990_100","1990=100",146.613,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2019","2019","IDX","Index","0","Units","1990_100","1990=100",148.247,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2020","2020","IDX","Index","0","Units","1990_100","1990=100",148.661,,
"CHE","Switzerland","INDEX1990","Municipal waste generated, Index 1990","2021","2021","IDX","Index","0","Units","1990_100","1990=100",149.49,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","1995","1995","IDX","Index","0","Units","2000_100","2000=100",116.275,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","1996","1996","IDX","Index","0","Units","2000_100","2000=100",115.196,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","1997","1997","IDX","Index","0","Units","2000_100","2000=100",114.706,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","1998","1998","IDX","Index","0","Units","2000_100","2000=100",113.627,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","1999","1999","IDX","Index","0","Units","2000_100","2000=100",106.863,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2000","2000","IDX","Index","0","Units","2000_100","2000=100",100,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2001","2001","IDX","Index","0","Units","2000_100","2000=100",93.431,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2002","2002","IDX","Index","0","Units","2000_100","2000=100",79.608,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2003","2003","IDX","Index","0","Units","2000_100","2000=100",81.765,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2004","2004","IDX","Index","0","Units","2000_100","2000=100",95,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2005","2005","IDX","Index","0","Units","2000_100","2000=100",96.961,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2006","2006","IDX","Index","0","Units","2000_100","2000=100",101.569,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2007","2007","IDX","Index","0","Units","2000_100","2000=100",103.922,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2008","2008","IDX","Index","0","Units","2000_100","2000=100",107.353,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2009","2009","IDX","Index","0","Units","2000_100","2000=100",104.804,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2010","2010","IDX","Index","0","Units","2000_100","2000=100",98.431,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2011","2011","IDX","Index","0","Units","2000_100","2000=100",83.529,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2012","2012","IDX","Index","0","Units","2000_100","2000=100",72.941,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2013","2013","IDX","Index","0","Units","2000_100","2000=100",83.627,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2014","2014","IDX","Index","0","Units","2000_100","2000=100",87.451,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2015","2015","IDX","Index","0","Units","2000_100","2000=100",90.784,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2016","2016","IDX","Index","0","Units","2000_100","2000=100",92.451,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2017","2017","IDX","Index","0","Units","2000_100","2000=100",95.49,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2018","2018","IDX","Index","0","Units","2000_100","2000=100",98.922,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2019","2019","IDX","Index","0","Units","2000_100","2000=100",103.137,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2020","2020","IDX","Index","0","Units","2000_100","2000=100",100.392,,
"SVN","Slovenia","INDEX2000","Municipal waste generated, Index 2000","2021","2021","IDX","Index","0","Units","2000_100","2000=100",105.588,,
"SWE","Sweden","INDEX2000","Municipal waste generated, Index 2000","1990","1990","IDX","Index","0","Units","2000_100","2000=100",84.813,,
"SWE","Sweden","INDEX2000","Municipal waste generated, Index 2000","1994","1994","IDX","Index","0","Units","2000_100","2000=100",92.95,,
"SWE","Sweden","INDEX2000","Municipal waste generated, Index 2000","1995","1995","IDX","Index","0","Units","2000_100","2000=100",90.246,,
